STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;CDSD;DSND;EMNT;EMSD;EMXP;EMXT;HDSD;PRCP;TAVG;TMAX;TMIN
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1981-05;5;;31;;0.43;79;8629;1.38;53.7;62.4;45
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1981-06;51;;42;;0.76;86;8789;2.72;61.2;68.6;53.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1981-07;136;;54;;0.68;85;24;2.47;66.9;74.1;59.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1981-08;141;;47;;0.49;75;170;2.52;60.5;65.8;55.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1981-09;141;;41;;0.42;72;553;2.88;52.2;56.7;47.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1981-10;141;;33;;0.86;66;1127;3.45;46.5;50.2;42.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1981-11;141;;20;;0.44;39;2119;2.62;31.9;34.5;29.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1981-12;141;;3;;0.65;35;3441;4.4;22.4;25.7;19
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-01;0;;-18;;0.28;35;5061;1.46;12.7;19.2;6.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-02;0;;-8;;0.2;35;6326;0.57;19.8;24.7;14.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-03;0;;9;;0.34;43;7348;1.39;32.1;36.8;27.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-04;0;;25;;0.31;62;8107;0.91;39.7;46.4;33
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-05;0;;34;;0.24;76;8533;1.7;51.2;58.4;44.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-06;3;;33;;0.9;75;8879;3.48;53.6;60.3;46.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-07;47;;50;;0.76;83;80;2.94;63.8;71.7;55.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-08;63;;49;;1.33;76;180;3.42;62.3;68.8;55.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-09;63;;36;;0.9;71;560;3.32;52.3;57.8;46.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-10;63;;20;;0.62;57;1286;2.1;41.6;45.5;37.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-11;63;;22;;0.47;50;2078;1.82;38.6;42;35.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1982-12;63;;15;;0.3;42;3119;1.68;31.4;34.6;28.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-01;0;;7;;0.31;43;4272;3.09;27.8;31.8;23.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-02;0;;-3;;0.26;34;5624;0.79;16.7;23.8;9.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-03;0;;-2;;0.55;43;6779;2.4;27.8;33;22.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-04;0;;28;;0.46;70;7350;1.14;45.9;52.8;39.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-05;5;;37;;0.33;75;7613;1.83;56.7;64.2;49.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-06;16;;42;;0.65;80;7802;2.49;59;65.6;52.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-07;89;;53;;0.35;84;33;0.74;66.3;74.3;58.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-08;151;;40;;0.61;83;178;1.58;62.3;69.4;55.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-09;151;;38;;0.73;75;473;3.97;55.1;60.8;49.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-10;151;;28;;0.54;57;1135;3.38;43.6;48.1;39.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-11;151;;5;;0.29;48;2163;3.03;30.7;35.5;26
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1983-12;151;;5;;0.55;39;3352;3.88;26.6;30.7;22.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-01;0;;11;;0.45;37;4564;2.07;25.9;29.7;22.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-02;0;;10;;0.17;31;5805;0.81;22.2;25.9;18.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-03;0;;7;;0.15;47;6984;0.69;26.9;32.7;21.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-04;0;;27;;0.28;67;7642;0.46;43.1;50.6;35.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-05;28;;33;;0.8;87;7873;1.7;58.4;67.4;49.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-06;39;;37;;0.46;79;8047;1.79;59.6;67.5;51.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-07;67;;49;;1.12;78;89;3.67;63;69;57
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-08;120;;39;;0.32;82;286;1.44;60.3;67;53.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-09;120;;42;;0.83;66;658;4.69;52.6;56.8;48.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-10;120;;30;;0.94;66;1241;5.89;46.2;50.1;42.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-11;120;;-4;;0.39;48;2251;1.12;31.3;34.6;28.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1984-12;120;;1;;0.27;39;3531;1.38;23.7;27.5;19.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-01;0;;-22;;0.22;33;5317;0.96;7.4;14.4;0.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-02;0;;-14;;0.19;29;6976;0.87;5.7;11;0.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-03;0;;17;;0.18;48;8040;0.7;30.7;35;26.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-04;0;;22;;0.38;57;8879;1.58;37;43.2;30.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-05;11;;31;;0.48;85;9333;1.35;50.7;59.4;42
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-06;11;;41;;0.52;75;9588;2.28;56.5;63.1;49.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-07;24;;47;;0.57;80;108;2.68;61.9;68.5;55.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-08;89;;49;;1.46;92;158;4.72;65.5;71.7;59.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-09;89;;34;;0.2;72;549;1.92;51.9;57.5;46.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-10;89;;27;;0.41;61;1156;2.95;45.4;49.4;41.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-11;89;;7;;0.32;46;2210;1.89;29.9;33.2;26.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1985-12;89;;1;;0.61;40;3583;2.24;20.7;25.4;16
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-01;0;;-18;;0.47;37;4985;2.62;19.8;23.8;15.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-02;0;;-9;;0.24;30;6468;0.67;12;17.7;6.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-03;0;;10;;0.32;49;7432;1.47;33.9;39.3;28.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-04;2;;22;;0.33;77;8143;1.09;41.4;48.3;34.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-05;2;;34;;0.7;76;8533;2.14;52.4;60.2;44.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-06;43;;46;;0.34;84;8624;0.66;63.3;71.5;55
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-07;114;;47;;0.81;83;42;4.07;65.9;72.6;59.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-08;150;;44;;1.14;85;214;3.32;60.6;66.7;54.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-09;150;;29;;1.11;63;740;4.49;47.5;52.4;42.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-10;150;;27;;0.53;55;1447;1.58;42.2;46.6;37.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-11;150;;26;;0.29;50;2256;1.59;38;41.1;35
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1986-12;150;;-8;;0.43;44;3713;2.62;18;23.3;12.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-01;0;;-30;;0.4;30;5742;1.03;-0.5;4.9;-5.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-02;0;;-9;;0.31;36;6975;1.93;20.9;26.7;15.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-03;0;;-7;;0.24;45;8261;0.77;23.5;30.6;16.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-04;0;;19;;0.31;65;9095;0.71;37.2;44.7;29.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-05;3;;34;;0.3;78;9541;1.51;50.7;58.6;42.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-06;3;;48;;0.8;75;9717;4.91;59.1;65.7;52.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-07;20;;42;;0.48;82;142;1.9;61;67.7;54.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-08;20;;41;;2.28;72;379;7.27;57.3;63.3;51.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-09;20;;38;;0.5;62;821;3.17;50.3;54.7;45.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-10;20;;27;;0.09;59;1473;0.2;44;48.5;39.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-11;20;;9;;0.43;42;2568;2.2;28.5;31.7;25.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1987-12;20;;1;;0.37;38;3905;1.59;21.9;27.3;16.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-01;0;;0;;0.33;42;5193;1.51;23.4;26.9;19.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-02;0;;-4;;0.2;38;6358;0.96;24.8;28.3;21.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-03;0;;15;;0.25;46;7416;1.52;30.9;34.4;27.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-04;0;;24;;0.24;68;8222;1.22;38.2;44.5;31.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-05;10;;35;;0.46;80;8519;0.63;55.7;65;46.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-06;106;;43;;0.69;88;8629;2.43;64.6;72.5;56.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-07;284;;54;;1.21;89;18;4.19;70.2;77.1;63.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-08;291;;47;;1.43;77;157;5.43;60.7;65.8;55.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-09;294;;34;;0.83;74;483;3.75;54.2;60.2;48.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-10;294;;15;;0.43;62;1165;1.62;43;48.6;37.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-11;294;;4;;0.3;39;2345;1.98;25.7;30.4;20.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1988-12;294;;-3;;0.28;37;3732;1.52;20.3;26.5;14
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-01;0;;-10;;0.3;42;4809;1.48;30.2;34.3;26.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-02;0;;17;;0.24;50;5705;1.16;33;36.6;29.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-03;0;;27;;0.27;51;6581;1.31;36.7;40.4;33
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-04;3;;25;;0.33;76;7137;1.03;46.6;53.5;39.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-05;4;;35;;0.57;78;7461;1.04;54.6;63;46.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-06;87;;44;;0.38;89;7526;1.32;65.6;74.1;57.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-07;160;;53;;1.52;88;34;4.83;66.2;73.2;59.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-08;207;;43;;0.93;85;171;4.97;62.1;68.3;56
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-09;208;;37;;0.53;72;451;1.99;55.7;61.1;50.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-10;208;;30;;0.45;55;1143;3.59;42.7;46.5;38.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-11;208;;8;;0.28;51;2104;1.66;33;36.3;29.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1989-12;208;;-6;;0.28;41;3418;1.44;22.6;27.4;17.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-01;0;;-9;;0.32;39;4750;2.22;22;27.4;16.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-02;0;;19;;0.9;46;5583;3.64;35.2;38.5;32
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-03;0;;16;;0.64;58;6520;2.19;34.8;39.5;30.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-04;0;;26;;0.2;65;7064;0.49;46.9;55.4;38.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-05;0;;32;;0.53;67;7542;2.6;49.6;56.4;42.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-06;9;;40;;0.33;80;7756;1.15;58.2;65.8;50.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-07;32;;48;;1.4;78;84;3.94;63;69.2;56.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-08;62;;45;;0.27;81;198;1.33;62.3;69.2;55.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-09;62;;32;;0.55;66;690;2.62;48.6;52.9;44.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-10;62;;26;;0.56;55;1385;2.04;42.6;46.5;38.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-11;62;;11;;0.44;47;2403;2.07;31.1;35.2;26.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1990-12;62;;12;;0.29;43;3532;0.98;28.6;32.4;24.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-01;0;;-7;;0.44;39;4806;1.98;23.9;29.3;18.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-02;0;;3;;0.46;39;6036;2.16;21.1;25.7;16.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-03;0;;13;;0.5;47;7099;1.5;30.7;35.5;26
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-04;0;;24;;1.15;67;7815;1.81;41.1;48.1;34.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-05;0;;32;;0.41;69;8269;1.82;50.3;57.2;43.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-06;18;;44;;1.04;81;8440;3.18;59.9;66.6;53.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-07;61;;54;;0.77;82;29;2.28;65.5;72.1;58.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-08;102;;50;;2.09;81;103;3.71;63.9;70.5;57.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-09;102;;39;;0.46;72;476;1.65;52.6;58.6;46.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-10;102;;29;;1.07;63;1085;2.51;45.4;49.8;40.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-11;102;;25;;0.62;45;1892;2.71;38.1;41.5;34.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1991-12;102;;11;;0.19;42;2999;1.35;29.3;33.5;25.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-01;0;;4;;0.27;42;4192;1.66;26.5;31.7;21.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-02;0;;-1;;0.22;38;5298;0.92;26.9;31.5;22.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-03;0;;16;;0.41;50;6204;1.34;35.8;40.2;31.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-04;0;;22;;0.66;67;6997;2.9;38.6;43.8;33.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-05;1;;37;;0.5;77;7395;1.13;52.2;60.2;44.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-06;32;;44;;0.63;84;7512;1.43;62.1;71;53.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-07;101;;43;;1.41;86;85;2.95;64.5;72.3;56.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-08;138;;49;;0.24;89;200;1.55;62.5;68.9;56
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-09;148;;43;;0.44;87;440;1.59;57.4;63.3;51.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-10;148;;19;;0.48;52;1377;1.64;34.8;38.9;30.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-11;148;;3;;0.36;46;2502;1.65;27.5;31.2;23.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1992-12;148;;14;;0.21;42;3537;1.08;31.6;34.8;28.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-01;0;15;-3;3;0.6;42;4698;2.3;27.6;31.4;23.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-02;0;20;9;9;0.3;41;5747;1.24;27.5;32.2;22.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-03;0;;6;;0.34;46;6828;1.12;30.1;35.3;25
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-04;0;;24;;0.41;66;7584;1.01;39.8;46.8;32.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-05;7;;37;;0.41;80;7832;1.04;57.2;67.2;47.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-06;7;;41;;1.37;71;8109;2.91;55.8;62.5;49.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-07;17;;48;;2.22;77;70;3.56;63;69.4;56.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-08;28;;40;;1.35;79;252;6.35;59.5;65.7;53.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-09;28;;29;;0.33;59;836;0.7;45.5;51.7;39.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-10;28;;21;;0.78;58;1610;2.87;40;44.9;35.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-11;28;;4;;0.03;40;2895;0.08;22.2;25.5;18.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1993-12;28;22;4;5;0.62;40;4100;2.18;26.1;30;22.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-01;0;27;0;17;0.18;39;5314;1.61;25.9;29.8;21.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-02;0;25;-14;8;0.13;28;6840;0.19;10.5;16;5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-03;0;;-5;;0.27;45;7953;1.61;29.1;34.5;23.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-04;0;;28;;0.44;71;8534;1.06;45.6;53.5;37.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-05;0;;33;;0.59;73;9029;1.67;49;57.3;40.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-06;0;;45;;0.57;76;9234;3.1;58.2;65.2;51.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-07;118;;47;;0.11;90;42;0.31;67.4;75.8;59.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-08;178;;44;;2.06;84;196;4.17;62;69;54.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-09;178;;41;;0.78;70;489;5.57;55.3;60.3;50.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-10;178;;25;;0.44;55;1202;2.24;42;46.5;37.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-11;178;;16;;0.32;47;2237;1.34;30.5;34.3;26.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1994-12;178;;-2;;0.22;43;3434;1.31;26.4;30;22.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-01;0;17;5;8;0.39;38;4689;1.25;24.5;29;20
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-02;0;;1;;0.24;40;5633;1.45;31.3;35.1;27.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-03;0;;20;;0.6;44;6584;2.43;34.3;38.2;30.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-04;0;;27;;0.34;69;7292;1.28;41.4;47.7;35.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-05;33;;28;;1.13;85;7718;2.84;52.3;60.2;44.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-06;131;;49;;0.74;88;7764;2.58;66.7;75.1;58.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-07;147;;47;;0.6;77;111;1.82;61.9;68.5;55.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-08;175;;45;;0.5;80;224;1.56;62.3;70;54.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-09;182;;37;;0.65;77;540;2.22;54.7;61.1;48.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-10;182;;26;;0.38;62;1094;2.15;47.1;51.3;42.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-11;182;;10;;0.61;41;2183;3.83;28.7;33.2;24.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1995-12;182;27;-7;8;0.15;37;3684;0.57;16.6;22.1;11
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-01;0;31;-2;13;0.18;31;5100;0.8;19.3;23.4;15.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-02;0;28;-16;16;0.17;36;6599;0.95;13.3;19.9;6.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-03;0;26;2;15;0.22;47;7775;0.52;27.1;35.3;18.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-04;0;;22;;0.24;65;8558;1.52;38.9;46.2;31.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-05;2;;35;;0.86;77;8995;2.58;51;59.1;42.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-06;7;;44;;0.53;80;9185;1.66;58.8;66;51.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-07;28;;47;;1.07;84;127;3.95;61.6;67.9;55.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-08;77;;48;;0.58;79;173;1.36;65;73.7;56.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-09;80;;34;;0.52;81;628;0.89;50;55.7;44.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-10;80;;29;;0.35;58;1278;1.85;44;47.7;40.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-11;80;;29;;0.38;52;2048;2.53;39.3;42.6;36.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1996-12;80;;-13;;0.36;43;3357;1.81;22.8;27;18.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-01;0;31;-5;16;0.35;37;4696;2.13;21.8;28;15.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-02;0;25;0;15;0.25;43;5807;1.27;25.3;30.6;20
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-03;0;;10;;0.17;44;6890;0.79;30.1;35;25.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-04;0;;15;;0.53;63;7723;2.07;37.2;43.3;31.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-05;0;;34;;1.4;71;8229;2.39;48.7;55.7;41.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-06;37;;41;;0.59;84;8357;1.83;62;69.9;54
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-07;151;;50;;1.73;85;41;2.76;67.4;75.6;59.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-08;246;;46;;0.61;86;110;1.06;65.9;74.2;57.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-09;246;;35;;1.24;70;522;6.72;51.3;56.9;45.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-10;246;;20;;0.79;52;1340;3.66;38.6;42.9;34.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-11;246;;15;;0.61;48;2355;2.83;31.2;34.4;28
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1997-12;246;30;-9;9;0.33;37;3689;1.46;21.9;26.5;17.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1998-01;0;27;4;9;0.24;37;4812;1.57;28.8;31.7;25.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1998-02;0;;-9;;0.41;42;6104;1.43;18.9;26;11.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1998-03;0;27;1;12;0.43;47;7342;1.73;25.1;33.1;17
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1998-04;0;;9;;0.6;77;8115;1.24;39.2;47.1;31.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1998-05;0;;35;;0.29;73;8521;1.33;51.9;60.5;43.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1998-06;65;;45;;1.35;94;8668;6.06;62.3;69.7;54.9
